x,y,z,results4,results5
-0.274312459,3481.078917,13815.52259,1915.067747,1917.818732
-0.274312459,3481.078917,13815.52259,1915.067747,1917.818732
-0.274312459,3481.078917,13815.52259,1915.067747,1917.818732
-0.274312459,3481.078917,13815.52259,1915.067747,1917.818732
-0.274312459,3481.078917,13815.52259,1915.067747,1917.818732
-0.186156149,3480.964252,13818.27912,1916.040354,1920.577018
-0.218880939,3480.688847,13818.571,1916.032958,1920.950655
-0.218880939,3480.688847,13818.571,1916.032958,1920.950655
-0.218880939,3480.688847,13818.571,1916.032958,1920.950655
-0.218880939,3480.688847,13818.571,1916.032958,1920.950655
-0.218880939,3480.688847,13818.571,1916.032958,1920.950655
-0.218880939,3480.688847,13818.571,1916.032958,1920.950655
-0.218880939,3480.688847,13818.571,1916.032958,1920.950655
-0.158324042,3480.971824,13819.95204,1916.654807,1922.251654
-0.122372194,3481.197772,13820.94845,1917.096073,1923.206662
-0.122372194,3481.197772,13820.94845,1917.096073,1923.206662
-0.122372194,3481.197772,13820.94845,1917.096073,1923.206662
-0.122372194,3481.197772,13820.94845,1917.096073,1923.206662
-0.122372194,3481.197772,13820.94845,1917.096073,1923.206662
-0.122372194,3481.197772,13820.94845,1917.096073,1923.206662
-0.122372194,3481.197772,13820.94845,1917.096073,1923.206662
-0.120575165,3481.280327,13820.47482,1916.96101,1922.720674
0.66802676,3479.891626,13810.84807,1914.968647,1911.54748
0.66802676,3479.891626,13810.84807,1914.968647,1911.54748
0.66802676,3479.891626,13810.84807,1914.968647,1911.54748
0.66802676,3479.891626,13810.84807,1914.968647,1911.54748
0.66802676,3479.891626,13810.84807,1914.968647,1911.54748
0.66802676,3479.891626,13810.84807,1914.968647,1911.54748
0.66802676,3479.891626,13810.84807,1914.968647,1911.54748
0.710522781,3479.930383,13811.28939,1915.209714,1911.917117
0.703221441,3479.98866,13811.29816,1915.196694,1911.984274
0.703221441,3479.98866,13811.29816,1915.196694,1911.984274
0.703221441,3479.98866,13811.29816,1915.196694,1911.984274
0.703221441,3479.98866,13811.29816,1915.196694,1911.984274
0.703221441,3479.98866,13811.29816,1915.196694,1911.984274
0.703221441,3479.98866,13811.29816,1915.196694,1911.984274
0.703221441,3479.98866,13811.29816,1915.196694,1911.984274
0.414755379,3479.21609,13806.20071,1912.953392,1907.238544
0.304417064,3478.516798,13800.85928,1910.989053,1901.930631
0.304417064,3478.516798,13800.85928,1910.989053,1901.930631
0.304417064,3478.516798,13800.85928,1910.989053,1901.930631
0.304417064,3478.516798,13800.85928,1910.989053,1901.930631
0.304417064,3478.516798,13800.85928,1910.989053,1901.930631
0.304417064,3478.516798,13800.85928,1910.989053,1901.930631
0.304417064,3478.516798,13800.85928,1910.989053,1901.930631
0.366977276,3479.050098,13804.57751,1912.28422,1905.725211
0.548924803,3479.49022,13808.95472,1914.132959,1909.905768
0.548924803,3479.49022,13808.95472,1914.132959,1909.905768
0.548924803,3479.49022,13808.95472,1914.132959,1909.905768
0.548924803,3479.49022,13808.95472,1914.132959,1909.905768
0.548924803,3479.49022,13808.95472,1914.132959,1909.905768
0.548924803,3479.49022,13808.95472,1914.132959,1909.905768
0.548924803,3479.49022,13808.95472,1914.132959,1909.905768
-0.119265739,3481.11878,13820.52352,1916.902771,1922.959018
-0.131109464,3480.95833,13820.65813,1916.893862,1923.167959
-0.131109464,3480.95833,13820.65813,1916.893862,1923.167959
-0.131109464,3480.95833,13820.65813,1916.893862,1923.167959
-0.131109464,3480.95833,13820.65813,1916.893862,1923.167959
-0.131109464,3480.95833,13820.65813,1916.893862,1923.167959
-0.131109464,3480.95833,13820.65813,1916.893862,1923.167959
-0.131109464,3480.95833,13820.65813,1916.893862,1923.167959
-0.115429799,3481.085816,13820.62521,1916.938315,1923.126109
-0.100470813,3481.167074,13820.97394,1917.110511,1923.479494
-0.100470813,3481.167074,13820.97394,1917.110511,1923.479494
-0.100470813,3481.167074,13820.97394,1917.110511,1923.479494
-0.100470813,3481.167074,13820.97394,1917.110511,1923.479494
-0.100470813,3481.167074,13820.97394,1917.110511,1923.479494
-0.100470813,3481.167074,13820.97394,1917.110511,1923.479494
-0.100470813,3481.167074,13820.97394,1917.110511,1923.479494
-0.107467369,3481.080958,13820.90076,1917.101766,1923.443829
-0.115386259,3480.992024,13820.77918,1917.078375,1923.359849
-0.115386259,3480.992024,13820.77918,1917.078375,1923.359849
-0.115386259,3480.992024,13820.77918,1917.078375,1923.359849
-0.115386259,3480.992024,13820.77918,1917.078375,1923.359849
-0.115386259,3480.992024,13820.77918,1917.078375,1923.359849
-0.115386259,3480.992024,13820.77918,1917.078375,1923.359849
-0.115386259,3480.992024,13820.77918,1917.078375,1923.359849
-0.176813137,3480.727121,13818.90339,1916.352755,1921.543231
-0.363318077,3480.274981,13815.69044,1914.940833,1918.589109
-0.363318077,3480.274981,13815.69044,1914.940833,1918.589109
-0.363318077,3480.274981,13815.69044,1914.940833,1918.589109
-0.363318077,3480.274981,13815.69044,1914.940833,1918.589109
-0.363318077,3480.274981,13815.69044,1914.940833,1918.589109
-0.363318077,3480.274981,13815.69044,1914.940833,1918.589109
-0.363318077,3480.274981,13815.69044,1914.940833,1918.589109
-0.096388776,3481.1443,13821.1005,1917.255179,1923.674144
-0.097028775,3481.147042,13821.11733,1917.242052,1923.684955
-0.097028775,3481.147042,13821.11733,1917.242052,1923.684955
-0.097028775,3481.147042,13821.11733,1917.242052,1923.684955
-0.097028775,3481.147042,13821.11733,1917.242052,1923.684955
-0.097028775,3481.147042,13821.11733,1917.242052,1923.684955
-0.097028775,3481.147042,13821.11733,1917.242052,1923.684955
-0.097028775,3481.147042,13821.11733,1917.242052,1923.684955
-0.110496622,3481.03538,13821.07813,1917.189213,1923.656241
-0.124410123,3480.922618,13821.00868,1917.12457,1923.599507
-0.124410123,3480.922618,13821.00868,1917.12457,1923.599507
-0.124410123,3480.922618,13821.00868,1917.12457,1923.599507
-0.124410123,3480.922618,13821.00868,1917.12457,1923.599507
-0.124410123,3480.922618,13821.00868,1917.12457,1923.599507
-0.124410123,3480.922618,13821.00868,1917.12457,1923.599507
-0.124410123,3480.922618,13821.00868,1917.12457,1923.599507
-0.105690453,3481.049609,13821.92395,1917.467352,1924.485597
-0.089897674,3481.176433,13822.81985,1917.800222,1925.35632
-0.089897674,3481.176433,13822.81985,1917.800222,1925.35632
-0.089897674,3481.176433,13822.81985,1917.800222,1925.35632
-0.089897674,3481.176433,13822.81985,1917.800222,1925.35632
-0.089897674,3481.176433,13822.81985,1917.800222,1925.35632
-0.089897674,3481.176433,13822.81985,1917.800222,1925.35632
-0.089897674,3481.176433,13822.81985,1917.800222,1925.35632
-0.091904343,3481.192695,13822.76023,1917.790479,1925.258503
-0.385175538,3480.060391,13816.43622,1915.034308,1919.334676
-0.385175538,3480.060391,13816.43622,1915.034308,1919.334676
-0.385175538,3480.060391,13816.43622,1915.034308,1919.334676
-0.385175538,3480.060391,13816.43622,1915.034308,1919.334676
-0.385175538,3480.060391,13816.43622,1915.034308,1919.334676
-0.385175538,3480.060391,13816.43622,1915.034308,1919.334676
-0.385175538,3480.060391,13816.43622,1915.034308,1919.334676
-0.385203888,3480.38777,13815.73771,1914.887198,1918.521218
-0.334455876,3480.528193,13816.28452,1915.194503,1918.960509
-0.334455876,3480.528193,13816.28452,1915.194503,1918.960509
-0.334455876,3480.528193,13816.28452,1915.194503,1918.960509
-0.334455876,3480.528193,13816.28452,1915.194503,1918.960509
-0.334455876,3480.528193,13816.28452,1915.194503,1918.960509
-0.334455876,3480.528193,13816.28452,1915.194503,1918.960509
-0.334455876,3480.528193,13816.28452,1915.194503,1918.960509
-0.265389834,3480.692769,13817.11393,1915.595309,1919.689595
-0.367367356,3480.850869,13814.84118,1914.742359,1917.450302
-0.367367356,3480.850869,13814.84118,1914.742359,1917.450302
-0.367367356,3480.850869,13814.84118,1914.742359,1917.450302
-0.367367356,3480.850869,13814.84118,1914.742359,1917.450302
-0.367367356,3480.850869,13814.84118,1914.742359,1917.450302
-0.367367356,3480.850869,13814.84118,1914.742359,1917.450302
-0.367367356,3480.850869,13814.84118,1914.742359,1917.450302
-0.327330187,3480.855574,13815.29763,1914.959486,1917.878746
-0.329603447,3480.612588,13815.86696,1915.107878,1918.527417
-0.329603447,3480.612588,13815.86696,1915.107878,1918.527417
-0.329603447,3480.612588,13815.86696,1915.107878,1918.527417
-0.329603447,3480.612588,13815.86696,1915.107878,1918.527417
-0.329603447,3480.612588,13815.86696,1915.107878,1918.527417
-0.329603447,3480.612588,13815.86696,1915.107878,1918.527417
-0.329603447,3480.612588,13815.86696,1915.107878,1918.527417
-0.34401367,3480.764865,13815.1032,1914.85981,1917.736943
-0.335607308,3480.849179,13814.84853,1914.793236,1917.458217
-0.335607308,3480.849179,13814.84853,1914.793236,1917.458217
-0.335607308,3480.849179,13814.84853,1914.793236,1917.458217
-0.335607308,3480.849179,13814.84853,1914.793236,1917.458217
-0.335607308,3480.849179,13814.84853,1914.793236,1917.458217
-0.335607308,3480.849179,13814.84853,1914.793236,1917.458217
-0.335607308,3480.849179,13814.84853,1914.793236,1917.458217
-0.263639964,3480.813795,13816.05204,1915.255362,1918.641386
-0.182926334,3480.746741,13818.63163,1916.206466,1921.219318
-0.182926334,3480.746741,13818.63163,1916.206466,1921.219318
-0.182926334,3480.746741,13818.63163,1916.206466,1921.219318
-0.182926334,3480.746741,13818.63163,1916.206466,1921.219318
-0.182926334,3480.746741,13818.63163,1916.206466,1921.219318
-0.182926334,3480.746741,13818.63163,1916.206466,1921.219318
-0.182926334,3480.746741,13818.63163,1916.206466,1921.219318
-0.286301115,3480.57088,13816.36717,1915.262193,1919.069101
-0.456659028,3480.346939,13814.33715,1914.26565,1917.304345
-0.456659028,3480.346939,13814.33715,1914.26565,1917.304345
-0.456659028,3480.346939,13814.33715,1914.26565,1917.304345
-0.456659028,3480.346939,13814.33715,1914.26565,1917.304345
-0.456659028,3480.346939,13814.33715,1914.26565,1917.304345
-0.456659028,3480.346939,13814.33715,1914.26565,1917.304345
-0.456659028,3480.346939,13814.33715,1914.26565,1917.304345
-0.434208051,3480.247636,13814.76539,1914.430381,1917.737414
-0.41821994,3480.145573,13815.15975,1914.578838,1918.143706
-0.41821994,3480.145573,13815.15975,1914.578838,1918.143706
-0.41821994,3480.145573,13815.15975,1914.578838,1918.143706
-0.41821994,3480.145573,13815.15975,1914.578838,1918.143706
-0.41821994,3480.145573,13815.15975,1914.578838,1918.143706
-0.41821994,3480.145573,13815.15975,1914.578838,1918.143706
-0.41821994,3480.145573,13815.15975,1914.578838,1918.143706
-0.616394222,3480.183733,13812.89444,1913.473034,1916.184461
-0.733962729,3480.22805,13811.94663,1912.967028,1915.450714
-0.733962729,3480.22805,13811.94663,1912.967028,1915.450714
-0.733962729,3480.22805,13811.94663,1912.967028,1915.450714
-0.733962729,3480.22805,13811.94663,1912.967028,1915.450714
-0.733962729,3480.22805,13811.94663,1912.967028,1915.450714
-0.733962729,3480.22805,13811.94663,1912.967028,1915.450714
-0.733962729,3480.22805,13811.94663,1912.967028,1915.450714
-0.728632722,3480.138897,13812.03289,1912.980104,1915.597345
-0.677258493,3479.979684,13812.54776,1913.214713,1916.110687
-0.677258493,3479.979684,13812.54776,1913.214713,1916.110687
-0.677258493,3479.979684,13812.54776,1913.214713,1916.110687
-0.677258493,3479.979684,13812.54776,1913.214713,1916.110687
-0.677258493,3479.979684,13812.54776,1913.214713,1916.110687
-0.677258493,3479.979684,13812.54776,1913.214713,1916.110687
-0.677258493,3479.979684,13812.54776,1913.214713,1916.110687
0.647247139,3480.118448,13810.49571,1914.642486,1911.897116
0.591821821,3480.041087,13809.9226,1914.378931,1911.394355
0.591821821,3480.041087,13809.9226,1914.378931,1911.394355
0.591821821,3480.041087,13809.9226,1914.378931,1911.394355
0.591821821,3480.041087,13809.9226,1914.378931,1911.394355
0.591821821,3480.041087,13809.9226,1914.378931,1911.394355
0.591821821,3480.041087,13809.9226,1914.378931,1911.394355
0.591821821,3480.041087,13809.9226,1914.378931,1911.394355
0.683952683,3480.337116,13810.85854,1914.729816,1912.355085
-0.747356922,3480.636375,13811.76485,1913.235684,1915.124961
-0.747356922,3480.636375,13811.76485,1913.235684,1915.124961
-0.747356922,3480.636375,13811.76485,1913.235684,1915.124961
-0.747356922,3480.636375,13811.76485,1913.235684,1915.124961
-0.747356922,3480.636375,13811.76485,1913.235684,1915.124961
-0.747356922,3480.636375,13811.76485,1913.235684,1915.124961
-0.747356922,3480.636375,13811.76485,1913.235684,1915.124961
-0.344060861,3480.419352,13815.30921,1914.93221,1918.288535
-0.252979144,3480.409464,13817.0072,1915.646813,1919.943883
-0.252979144,3480.409464,13817.0072,1915.646813,1919.943883
-0.252979144,3480.409464,13817.0072,1915.646813,1919.943883
-0.252979144,3480.409464,13817.0072,1915.646813,1919.943883
-0.252979144,3480.409464,13817.0072,1915.646813,1919.943883
-0.252979144,3480.409464,13817.0072,1915.646813,1919.943883
-0.252979144,3480.409464,13817.0072,1915.646813,1919.943883
-0.333915252,3480.279955,13815.53163,1915.036417,1918.584573
-0.384980123,3480.192269,13814.82839,1914.735277,1917.974449
-0.384980123,3480.192269,13814.82839,1914.735277,1917.974449
-0.384980123,3480.192269,13814.82839,1914.735277,1917.974449
-0.384980123,3480.192269,13814.82839,1914.735277,1917.974449
-0.384980123,3480.192269,13814.82839,1914.735277,1917.974449
-0.384980123,3480.192269,13814.82839,1914.735277,1917.974449
-0.384980123,3480.192269,13814.82839,1914.735277,1917.974449
-0.307359402,3480.333979,13815.73448,1915.195147,1918.778309
-0.249923152,3480.466665,13816.54863,1915.587724,1919.529524
-0.249923152,3480.466665,13816.54863,1915.587724,1919.529524
-0.249923152,3480.466665,13816.54863,1915.587724,1919.529524
-0.249923152,3480.466665,13816.54863,1915.587724,1919.529524
-0.249923152,3480.466665,13816.54863,1915.587724,1919.529524
-0.249923152,3480.466665,13816.54863,1915.587724,1919.529524
-0.249923152,3480.466665,13816.54863,1915.587724,1919.529524
-0.278818638,3480.461846,13816.13935,1915.427208,1919.155018
-0.313297686,3480.456174,13815.69795,1915.247938,1918.757398
-0.313297686,3480.456174,13815.69795,1915.247938,1918.757398
-0.313297686,3480.456174,13815.69795,1915.247938,1918.757398
-0.313297686,3480.456174,13815.69795,1915.247938,1918.757398
-0.313297686,3480.456174,13815.69795,1915.247938,1918.757398
-0.313297686,3480.456174,13815.69795,1915.247938,1918.757398
-0.313297686,3480.456174,13815.69795,1915.247938,1918.757398
-0.276241383,3480.446433,13816.46621,1915.577896,1919.506129
-0.246995566,3480.417312,13817.30487,1915.924522,1920.338728
-0.246995566,3480.417312,13817.30487,1915.924522,1920.338728
-0.246995566,3480.417312,13817.30487,1915.924522,1920.338728
-0.246995566,3480.417312,13817.30487,1915.924522,1920.338728
-0.246995566,3480.417312,13817.30487,1915.924522,1920.338728
-0.246995566,3480.417312,13817.30487,1915.924522,1920.338728
-0.246995566,3480.417312,13817.30487,1915.924522,1920.338728
-0.235789244,3480.566257,13816.82773,1915.821555,1919.83701
-0.224482719,3480.73022,13816.23134,1915.676422,1919.215598
-0.224482719,3480.73022,13816.23134,1915.676422,1919.215598
-0.224482719,3480.73022,13816.23134,1915.676422,1919.215598
-0.224482719,3480.73022,13816.23134,1915.676422,1919.215598
-0.224482719,3480.73022,13816.23134,1915.676422,1919.215598
-0.224482719,3480.73022,13816.23134,1915.676422,1919.215598
-0.224482719,3480.73022,13816.23134,1915.676422,1919.215598
-0.232921433,3480.817941,13815.62889,1915.467503,1918.60265
-0.210960488,3480.740889,13816.46108,1915.746294,1919.455959
-0.210960488,3480.740889,13816.46108,1915.746294,1919.455959
-0.210960488,3480.740889,13816.46108,1915.746294,1919.455959
-0.210960488,3480.740889,13816.46108,1915.746294,1919.455959
-0.210960488,3480.740889,13816.46108,1915.746294,1919.455959
-0.210960488,3480.740889,13816.46108,1915.746294,1919.455959
-0.210960488,3480.740889,13816.46108,1915.746294,1919.455959
-0.169065292,3480.888542,13817.07426,1916.007639,1920.018671
-0.166821817,3480.87218,13817.34048,1916.090424,1920.281157
-0.166821817,3480.87218,13817.34048,1916.090424,1920.281157
-0.166821817,3480.87218,13817.34048,1916.090424,1920.281157
-0.166821817,3480.87218,13817.34048,1916.090424,1920.281157
-0.166821817,3480.87218,13817.34048,1916.090424,1920.281157
-0.166821817,3480.87218,13817.34048,1916.090424,1920.281157
-0.166821817,3480.87218,13817.34048,1916.090424,1920.281157
-0.169270778,3480.875103,13817.19151,1916.034707,1920.13115
-0.172178939,3480.877447,13817.03378,1915.976223,1919.972575
-0.172178939,3480.877447,13817.03378,1915.976223,1919.972575
-0.172178939,3480.877447,13817.03378,1915.976223,1919.972575
-0.172178939,3480.877447,13817.03378,1915.976223,1919.972575
-0.172178939,3480.877447,13817.03378,1915.976223,1919.972575
-0.172178939,3480.877447,13817.03378,1915.976223,1919.972575
-0.172178939,3480.877447,13817.03378,1915.976223,1919.972575
-0.312249808,3480.624432,13814.88027,1915.029662,1917.945743
0.513136345,3479.710748,13808.57317,1913.917625,1910.415296
0.513136345,3479.710748,13808.57317,1913.917625,1910.415296
0.513136345,3479.710748,13808.57317,1913.917625,1910.415296
0.513136345,3479.710748,13808.57317,1913.917625,1910.415296
0.513136345,3479.710748,13808.57317,1913.917625,1910.415296
0.513136345,3479.710748,13808.57317,1913.917625,1910.415296
0.513136345,3479.710748,13808.57317,1913.917625,1910.415296
-0.608329392,3480.27216,13812.54155,1913.680155,1916.049806
-0.187937719,3480.896312,13816.57714,1915.757491,1919.485183
-0.187937719,3480.896312,13816.57714,1915.757491,1919.485183
-0.187937719,3480.896312,13816.57714,1915.757491,1919.485183
-0.187937719,3480.896312,13816.57714,1915.757491,1919.485183
-0.187937719,3480.896312,13816.57714,1915.757491,1919.485183
-0.187937719,3480.896312,13816.57714,1915.757491,1919.485183
-0.187937719,3480.896312,13816.57714,1915.757491,1919.485183
-0.193172407,3480.734619,13817.38822,1915.997446,1920.307998
-0.199204785,3480.558592,13818.19922,1916.239738,1921.133573
-0.199204785,3480.558592,13818.19922,1916.239738,1921.133573
-0.199204785,3480.558592,13818.19922,1916.239738,1921.133573
-0.199204785,3480.558592,13818.19922,1916.239738,1921.133573
-0.199204785,3480.558592,13818.19922,1916.239738,1921.133573
-0.199204785,3480.558592,13818.19922,1916.239738,1921.133573
-0.199204785,3480.558592,13818.19922,1916.239738,1921.133573
-0.481192821,3480.604876,13813.39372,1914.215169,1916.534488
0.462661357,3480.602065,13809.19086,1913.722123,1911.248922
0.462661357,3480.602065,13809.19086,1913.722123,1911.248922
0.462661357,3480.602065,13809.19086,1913.722123,1911.248922
0.462661357,3480.602065,13809.19086,1913.722123,1911.248922
0.462661357,3480.602065,13809.19086,1913.722123,1911.248922
0.462661357,3480.602065,13809.19086,1913.722123,1911.248922
0.462661357,3480.602065,13809.19086,1913.722123,1911.248922
-0.550796906,3480.533338,13813.0002,1913.898224,1916.277255
-0.28754819,3480.445856,13816.69237,1915.516367,1919.723949
-0.28754819,3480.445856,13816.69237,1915.516367,1919.723949
-0.28754819,3480.445856,13816.69237,1915.516367,1919.723949
-0.28754819,3480.445856,13816.69237,1915.516367,1919.723949
-0.28754819,3480.445856,13816.69237,1915.516367,1919.723949
-0.28754819,3480.445856,13816.69237,1915.516367,1919.723949
-0.28754819,3480.445856,13816.69237,1915.516367,1919.723949
-0.339316426,3480.662169,13815.07322,1914.945676,1918.121638
-0.441376614,3480.85684,13813.47893,1914.349699,1916.585594
-0.441376614,3480.85684,13813.47893,1914.349699,1916.585594
-0.441376614,3480.85684,13813.47893,1914.349699,1916.585594
-0.441376614,3480.85684,13813.47893,1914.349699,1916.585594
-0.441376614,3480.85684,13813.47893,1914.349699,1916.585594
-0.441376614,3480.85684,13813.47893,1914.349699,1916.585594
-0.441376614,3480.85684,13813.47893,1914.349699,1916.585594
-0.508618893,3480.516032,13813.3106,1914.077678,1916.64367
-0.695556032,3480.446758,13811.88546,1913.26125,1915.548792
-0.695556032,3480.446758,13811.88546,1913.26125,1915.548792
-0.695556032,3480.446758,13811.88546,1913.26125,1915.548792
-0.695556032,3480.446758,13811.88546,1913.26125,1915.548792
-0.695556032,3480.446758,13811.88546,1913.26125,1915.548792
-0.695556032,3480.446758,13811.88546,1913.26125,1915.548792
-0.695556032,3480.446758,13811.88546,1913.26125,1915.548792
0.416049954,3479.748917,13806.89329,1913.165275,1908.862576
0.21626729,3479.357697,13799.39837,1910.341136,1901.552398
0.21626729,3479.357697,13799.39837,1910.341136,1901.552398
0.21626729,3479.357697,13799.39837,1910.341136,1901.552398
0.21626729,3479.357697,13799.39837,1910.341136,1901.552398
0.21626729,3479.357697,13799.39837,1910.341136,1901.552398
0.21626729,3479.357697,13799.39837,1910.341136,1901.552398
0.21626729,3479.357697,13799.39837,1910.341136,1901.552398
0,3481.986051,13813.82194,1915.059991,1916.641024
0,3481.979322,13816.02529,1915.846454,1918.910418
0,3481.979322,13816.02529,1915.846454,1918.910418
0,3481.979322,13816.02529,1915.846454,1918.910418
0,3481.979322,13816.02529,1915.846454,1918.910418
0,3481.979322,13816.02529,1915.846454,1918.910418
0,3481.979322,13816.02529,1915.846454,1918.910418
0,3481.979322,13816.02529,1915.846454,1918.910418
0,3481.977073,13815.31145,1915.59904,1918.193441
0.341941801,3479.358961,13804.72417,1912.458177,1906.818264
0.341941801,3479.358961,13804.72417,1912.458177,1906.818264
0.341941801,3479.358961,13804.72417,1912.458177,1906.818264
0.341941801,3479.358961,13804.72417,1912.458177,1906.818264
0.341941801,3479.358961,13804.72417,1912.458177,1906.818264
0.341941801,3479.358961,13804.72417,1912.458177,1906.818264
0.341941801,3479.358961,13804.72417,1912.458177,1906.818264
0.386883351,3479.604394,13806.29634,1913.05226,1908.388328
0.467713369,3479.940912,13808.21926,1913.807364,1910.29146
0.467713369,3479.940912,13808.21926,1913.807364,1910.29146
0.467713369,3479.940912,13808.21926,1913.807364,1910.29146
0.467713369,3479.940912,13808.21926,1913.807364,1910.29146
0.467713369,3479.940912,13808.21926,1913.807364,1910.29146
0.467713369,3479.940912,13808.21926,1913.807364,1910.29146
0.467713369,3479.940912,13808.21926,1913.807364,1910.29146
0.674234545,3479.936523,13810.30323,1914.947615,1911.980861
-0.69925177,3479.94318,13812.03163,1913.155645,1916.136309
-0.69925177,3479.94318,13812.03163,1913.155645,1916.136309
-0.69925177,3479.94318,13812.03163,1913.155645,1916.136309
-0.69925177,3479.94318,13812.03163,1913.155645,1916.136309
-0.69925177,3479.94318,13812.03163,1913.155645,1916.136309
-0.69925177,3479.94318,13812.03163,1913.155645,1916.136309
-0.69925177,3479.94318,13812.03163,1913.155645,1916.136309
-0.257763798,3480.713123,13816.18222,1915.565606,1919.378104
-0.255212029,3480.806945,13815.96601,1915.494806,1919.146907
-0.255212029,3480.806945,13815.96601,1915.494806,1919.146907
-0.255212029,3480.806945,13815.96601,1915.494806,1919.146907
-0.255212029,3480.806945,13815.96601,1915.494806,1919.146907
-0.255212029,3480.806945,13815.96601,1915.494806,1919.146907
-0.255212029,3480.806945,13815.96601,1915.494806,1919.146907
-0.255212029,3480.806945,13815.96601,1915.494806,1919.146907
-0.306330366,3480.788858,13815.07505,1915.098125,1918.281478
-0.361056007,3480.736111,13814.43362,1914.772861,1917.687407
-0.361056007,3480.736111,13814.43362,1914.772861,1917.687407
-0.361056007,3480.736111,13814.43362,1914.772861,1917.687407
-0.361056007,3480.736111,13814.43362,1914.772861,1917.687407
-0.361056007,3480.736111,13814.43362,1914.772861,1917.687407
-0.361056007,3480.736111,13814.43362,1914.772861,1917.687407
-0.361056007,3480.736111,13814.43362,1914.772861,1917.687407
-0.187886536,3481.33863,13815.31556,1915.333299,1918.295909
0,3482.173896,13813.91796,1914.941101,1916.742113
0,3482.173896,13813.91796,1914.941101,1916.742113
0,3482.173896,13813.91796,1914.941101,1916.742113
0,3482.173896,13813.91796,1914.941101,1916.742113
0,3482.173896,13813.91796,1914.941101,1916.742113
0,3482.173896,13813.91796,1914.941101,1916.742113
0,3482.173896,13813.91796,1914.941101,1916.742113
-0.247390106,3481.303579,13814.36789,1914.981529,1917.325333
0.331792548,3479.521988,13804.46769,1912.324475,1906.474461
0.331792548,3479.521988,13804.46769,1912.324475,1906.474461
0.331792548,3479.521988,13804.46769,1912.324475,1906.474461
0.331792548,3479.521988,13804.46769,1912.324475,1906.474461
0.331792548,3479.521988,13804.46769,1912.324475,1906.474461
0.331792548,3479.521988,13804.46769,1912.324475,1906.474461
0.331792548,3479.521988,13804.46769,1912.324475,1906.474461
-0.23358242,3481.05484,13815.58672,1915.442457,1918.567224
-0.210428133,3481.034632,13816.15173,1915.684459,1919.117634
-0.210428133,3481.034632,13816.15173,1915.684459,1919.117634
-0.210428133,3481.034632,13816.15173,1915.684459,1919.117634
-0.210428133,3481.034632,13816.15173,1915.684459,1919.117634
-0.210428133,3481.034632,13816.15173,1915.684459,1919.117634
-0.210428133,3481.034632,13816.15173,1915.684459,1919.117634
-0.210428133,3481.034632,13816.15173,1915.684459,1919.117634
-0.165131397,3480.970291,13817.73191,1916.244588,1920.713703
-0.140918936,3480.922703,13818.96655,1916.680264,1921.969426
-0.140918936,3480.922703,13818.96655,1916.680264,1921.969426
-0.140918936,3480.922703,13818.96655,1916.680264,1921.969426
-0.140918936,3480.922703,13818.96655,1916.680264,1921.969426
-0.140918936,3480.922703,13818.96655,1916.680264,1921.969426
-0.140918936,3480.922703,13818.96655,1916.680264,1921.969426
-0.140918936,3480.922703,13818.96655,1916.680264,1921.969426
-0.158891931,3481.182777,13816.23277,1915.743482,1919.193618
0.673574944,3481.023851,13810.88755,1914.488238,1913.180681
0.673574944,3481.023851,13810.88755,1914.488238,1913.180681
0.673574944,3481.023851,13810.88755,1914.488238,1913.180681
0.673574944,3481.023851,13810.88755,1914.488238,1913.180681
0.673574944,3481.023851,13810.88755,1914.488238,1913.180681
0.673574944,3481.023851,13810.88755,1914.488238,1913.180681
0.673574944,3481.023851,13810.88755,1914.488238,1913.180681
0.715009952,3480.596026,13810.84299,1914.74985,1912.868192
-0.704606301,3480.140779,13811.79533,1913.211128,1915.734372
-0.704606301,3480.140779,13811.79533,1913.211128,1915.734372
-0.704606301,3480.140779,13811.79533,1913.211128,1915.734372
-0.704606301,3480.140779,13811.79533,1913.211128,1915.734372
-0.704606301,3480.140779,13811.79533,1913.211128,1915.734372
-0.704606301,3480.140779,13811.79533,1913.211128,1915.734372
-0.704606301,3480.140779,13811.79533,1913.211128,1915.734372
-0.214611448,3480.93741,13815.6449,1915.497875,1918.749309
-0.193728121,3481.075837,13815.41229,1915.470732,1918.490398
-0.193728121,3481.075837,13815.41229,1915.470732,1918.490398
-0.193728121,3481.075837,13815.41229,1915.470732,1918.490398
-0.193728121,3481.075837,13815.41229,1915.470732,1918.490398
-0.193728121,3481.075837,13815.41229,1915.470732,1918.490398
-0.193728121,3481.075837,13815.41229,1915.470732,1918.490398
-0.193728121,3481.075837,13815.41229,1915.470732,1918.490398
-0.554924674,3480.790018,13812.35132,1914.035528,1915.752035
0.376589437,3479.972636,13806.90122,1913.140933,1909.211535
0.376589437,3479.972636,13806.90122,1913.140933,1909.211535
0.376589437,3479.972636,13806.90122,1913.140933,1909.211535
0.376589437,3479.972636,13806.90122,1913.140933,1909.211535
0.376589437,3479.972636,13806.90122,1913.140933,1909.211535
0.376589437,3479.972636,13806.90122,1913.140933,1909.211535
0.376589437,3479.972636,13806.90122,1913.140933,1909.211535
0.774016492,3480.288025,13811.0906,1915.181029,1912.912628
-0.297454079,3480.609695,13815.25542,1915.263774,1918.552726
-0.297454079,3480.609695,13815.25542,1915.263774,1918.552726
-0.297454079,3480.609695,13815.25542,1915.263774,1918.552726
